review,sentiment
"My wife spotted this film on the aisle at a local video store. From the cover it looked like a science-fiction film, but upon turning it over my wife saw Rebecca St. James was in the film, realized it was a Christian movie, and suggested we watch it. We are conservative evangelicals but we also know that ""Christian"" films have a poor reputation in the mainstream. Nevertheless, we decided to give it a screening.<br /><br />To be fair, there were a few things I liked about the film. The musical score - much of which was orchestrated - was quite good. The cinematography was also pretty good considering it was a lower-budget movie.<br /><br />Unfortunately, any virtue in this film's production work was lost on a regrettable script. The film begins with an interesting premise - UFO abductions - but by midway through the feature the storyline veers wildly into an evangelistic crusade spearheaded by the movie's two main characters... which then veers wildly into a treatise on the Rapture. At least the Frank Peretti-inspired ""The Visitation"" (which was itself a deeply flawed film) had an endgame that tied together the movie's premise. ""Unidentified"" ends nowhere even close to where it started, which is a huge letdown.<br /><br />As for the acting? The supporting acting ranges from decent to awful. (Rebecca St. James plays a bit part and is passable.) For their part, a few of the main characters are manned capably enough. Sadly, their talents are wasted on characters so one-dimensional in their personalities so as to be unbelievable. The ""protagonists"" are anything but; you know it's bad when two Christian viewers find the most vocal Christian character in the film to be the most annoying.<br /><br />A final note on the evangelistic tone of this movie, which will be of more interest to Christian than non-Christian readers. In a word, it is embarrassing. Other Christian films like Carmen's ""The Champion"" and Peretti's ""The Hangman's Curse"" have managed to communicate a genuinely uncompromising portrait of the Christian faith without sounding preachy or oppressive. This film, by contrast, is a sledgehammer that feels so heavy-handed and lacking in tact that a non-Christian would have a hard time taking it seriously.<br /><br />I do believe that the filmmaker's heart is in the right place, and I applaud efforts to create good Christian film. Unfortunately, this is not one of them. If your church is looking for a screening of a good Christian film, consider ""Mercy Streets,"" the aforementioned ""The Champion,"" or (if you're Pentecostal) Robert Duvall's provocative ""The Apostle."" <br /><br />As for ""Unidentified?"" Rent it if you must, but screen it before you show it to a non-Christian or a larger audience.",0
"Has Al Pacino ever been in a bad movie? His name seems to be an imprimatur for top notch cinema. This is as good a performance as he's ever given. Pacino is an American Olivier. And this is a political thriller as good as they get. There are no good guys and no bad guys. But the system has its inexorable effect on the people who think they're running it. Not only is Pacino's performance compelling --- the eulogy at the dead child's funeral is awesomely powerful --- the film has a fast paced, gritty realism to it that enhances the fine performances without resorting to gimmicks. This outstanding portrait of big city politics also manages to provide two hours of superb movie watching without undue violence, overheated sex or gutter language. There is murder. There are bad people. But they come across effectively without crossing the line. A film like this restores my jaded faith in Hollywood. I don't award many tens. This one richly deserves it!",1
"Wilhelm Grimm (Alexander Knox) stands trial for Nazi crimes. Three witnesses give evidence - Father Warecki (Henry Travers), Wilhelm's brother Karl (Erik Rolf) and Wilhelm's former lover Marja (Marsha Hunt) - before Wilhelm speaks in his own defense. The film ends after the court sums up....<br /><br />The film is told in three flashback segments as each of the witnesses takes the stand. The story is mostly set in a small Polish village and memorable scenes include the village reaction to the death of Anna (Shirley Mills), who Wilhelm is accused of raping; the treatment of the Jewish villagers as they prepare to be moved to concentration camps; and the church service where Willie Grimm (Richard Crane) denounces his Nazi upbringing whilst mourning for his girlfriend Janina (Dorothy Morris), Marja's daughter, after she has been shot at a brothel.<br /><br />Throughout the film, Knox is unrepentant and is very convincing as a bitter, resentful and evil man. Martha Hunt has some powerful moments and matches him with her strength and Henry Travers is also very good in his role as a priest. This film delivers an effective story that stays with you once it has finished.",1
"The Incredible Melting Man plays like an extended episode of The Six Million Dollar Man, but with violence and some nudity. I know this film is a bit crummy but I found it impossible not to kind of like it.<br /><br />The acting and script are not the best. But the effects are good for a 30 year old movie with a budget of $50 - the title character takes quite a while to actually melt but when he does it's reasonably impressive; we also have one inventive death scene involving electrocution. Of note too is the music, it's insane - a cheese-tastic medley of nonsense.<br /><br />Notable highlights: <br /><br />* Marvel at the slow-motion nurse who jumps through a pane of glass for absolutely no reason whatsoever.<br /><br />* Be amazed by a day in the life of a severed head.<br /><br />* Beware of the psychotic cannibalistic melting humanoid. Called Steve.<br /><br />* Be astonished when our hero takes a break from hunting the melting lunatic to have a bowl of soup and complain about insufficient crackers in the kitchen.<br /><br />This film is just too 70's for me to hate it. It's tacky and trashy but I thought it was a lot of fun. You could do a lot worse.",0
"I had expected a fairly straightforward R-rated graphic, sexual, crude teen-comedy when I sat down to see this... it turned out to be fairly accurate... only it was far more sick and disgusting than I would have thought. I don't know if the director/writer Gregory Poirier is sick or deeply messed up sexually, but I doubt that a normal person could have made a movie like this. I could probably have taken it if it was just that, if the only thing that was wrong was it was that it required a tough stomach... but it isn't. The film is also horribly mean-spirited and disturbing... every single character that has more than one full second of time on-screen is an extreme... sexually, mentally or physically. I don't know if this is just the director's sense of humor, but I just found it to be... wrong. Just wrong. Even in a comedy, there is supposed to be some seriousness. The plot is stupid. The acting is bad. The characters are inconsistent and poorly written... all of them. There isn't one single likable character in the film. The humor is disgusting and goes way too far. The film is just so incredibly poorly done that I really don't think it's worth anyone's time. If you like R-rated, crude comedies with plenty of sexual innuendo and graphic stuff, watch The Groomsmen, or, better yet, American Pie... or Road Trip, my personal favorite. But don't watch this. I can't possibly describe to you how bad it is... you would have to experience it for yourself. However, this is one of those times where I'll say that you're better off wondering. That way you can just imagine that this film goes very close to the bottom... without knowing that it goes through it, and far lower than that. This movie most of all looks like a group of horny teenage guys got together, put together a film crew, and every-time one of them got an idea, they filmed it, and later put the entire thing together. It lacks structure, consistency and taste. I recommend this only to horny teenage guys who have seen every single other R-rated crude teen comedy and who don't care about quality. Everyone else... do the sensible thing; avoid this. It's not even worth it to see the booty. Believe me. 1/10",0
"I watched this movie with some curiosity. I wanted to see if 1) Paul Muni could play Chinese and 2) Luise Rainer deserved her Oscar. I came away from the film thinking YES! Having seen Muni in only one film where he was quite hammy, I expected the same type of performance here. I was happily proved wrong. Although some might criticize him as being too childlike and stereotypically simple in the Hollywood idea of Asians, I thought he was just right in the role. Keye Luke, if he'd been given the chance to play a lead role, might have played him in much the same manner.<br /><br />I was particularly impressed by the camera work and the use of crowd scenes, especially during the sacking of the palace where O-Lan was once a slave. The graphic and grim atmosphere of the firing squad and the drought made this an epic quite unlike others of the same time where it was all glitz and glitter. I watched this film from beginning to end enthralled. I can't say the same for the ""epics"" of today.",1
"Morgan Freeman and Paz Vega are the mismatched pair who get in the car and go about doing errands according to the need of one or the other. Morgan Freeman is superbly human, relating with one and all, while Paz Vega is the edgy cashier behind the ""10 Items or Less"" check out line, intimidating customers and bored out of her mind. Together they explore, discover, and learn from each other. To do that of course they must be vulnerable, interested in change, and have a sense of humour, all of which they both have. I wish this film was realistic, I wish this type of story happened more often, I wish we didn't have to go to the movies to realize that we can indeed connect with each other even if we come from vastly different backgrounds. The film's message is based in the open heart, and makes us wonder about the possibility of another world where we meet each other from there - a world where peace could be a possibility.",1
"It breaks my heart that this movie is not appreciated as it should be. its very underrated. people forgot what movies are really about, nowadays they only think about bum bum movies, which can be quite fun watching with popcorn and friends, like transformers, movies which are oriented, with hyper mega high budget like 300mln or even higher, on special effects only and which are dumb movies without storyline. Its the kind of a movie what i despite most. Of course it is fun watching greatly made CGIs, but we do not gain anything essential from that kind of movies.<br /><br />I honestly think that performance was excellent. Especially Busy Philipps, alongside with Erika Christensen and Victor Garber(whom i respect) made this movie an Oscar worth. Emotional performance by Busy Philipps was astonishing, its such a shame we wont see Oscar in her hands, which she deserves.",1
"Read Eric's review again. He perfectly described my own feeling for this film so more eloquently than I ever could. I'm only writing here to further encourage you to look for and see it.<br /><br />I saw it many years ago on TV, the IFC I think. It is such a unique film I hesitate to make comparisons. It was filmed in northern Mexico, somewhere in the relentless badlands of Coahuila/Zacatecas/San Luis Potosi. This isn't the Sedona-like Durango,Mexico (of the John Wayne films) but a truly stark and wild place. I have to find the novel now to check on the original location of the story. Like the location, this movie is strange and wild and wonderful and weird and absolutely not for everyone. It is the kind of production that almost motivates me to study film.<br /><br />I hadn't actually forgotten this movie, it is indelible. Yet, over the years, I had forgotten of its existence. I know nobody who has seen it, had never read of it, nor seen any reference to it. Erendira is such an unusual name, I'd even forgotten the title. Well, I'll be looking to buy a copy now.<br /><br />**I have since the above posting become a huge fan of Gabriel Garcia Marquez and so regret not having read him before.<br /><br />Relative to MsMyth's comment below; the movie was filmed in Mexico but the author is Colombian and was not commenting on Mexico or Mexican history in any way, although Marquez now lives in Mexico for ""political"" reasons. This story is universal. <br /><br />I am still trying desperately to find a copy of this film for my library. Liked the movie? You have to read the story and then everything else Garcia Marquz wrote. And, by the way, the original location in the story was Colombia.",1
"I cannot believe that they managed to spend US$17million on this film. Spectacularly bad acting, egregious scripting and effects that you could do on your average PC, unbelievable plot contrivances...a reporter who can get an inexperienced stewardess a major job at the UN? What? Not only that, but the message of this film is so unsubtle that you come out feeling as if they've tried to batter you over the head with a full size crucifix. All this movie will do will preach to the choir and make everyone else laugh at such a ridiculous waste of money. If the makers of this film really wanted to sway people to christianity and show what it means to truly believe, they would have used the money to help people truly in need. Now, /that/ might have swayed some people into actually listening to them.",0
"I haven't written a review on here in ages but rewatching all of bottom TV show, live shows and this I felt I had to make my views on this movie known! It is, I feel, the perfect comedy movie. It lacks the lovey dovey story lines(I wouldn't really call richies enfatuation with Gina Carbonara love would you? Or him and eddie going up there naked... not love) that make the rest of comedys go from good to crap, it lacks the usual dilemmas that one must overcome in most other comedy movies... unless you count the fact that they poisoned the guests and must escape from the guests green vomit as a dilemma thats similar to other comedy movies..... No, this movie just sets out and succeeds in doing one thing AND ONE thing only: Making one laugh. What does one require from comedy movies? Laughter. This movie just piles on laugh after laugh without stuffing up the laughs with serious crap like other comedy movies! Thus I call it the, so far, only perfect comedy movie ever made and I will never ever stop watching this beautiful movie! I appluad rick and ade on such fantastic genius!",1
"Though the story is essentially routine, and the ""surprise"" ending is nothing but a bad joke on the audience, you can see what attracted these good actors to the project - it offers them the kind of roles in which good actors can shine, and shine they do. The film is impeccably made - for its time. It was remade in 2000 as ""Under Suspicion"" and if you only want to see one version of the story (that's all it deserves, really), I recommend the latter one, with Hopkins' up-to-date direction and the more explicit references to plot points that the original could only hint at. The ending, however, still blows. (**1/2)",1
"this movie probably had a $750 budget, and still managed to surpass Titanic. i rented this the day i crashed my mom's car, and it was the only thing that cheered me up beyond belief! it has to be tied with 'The Assult of the Killer Bimbos'. Things to look for are: 1. The drive in blow job chinese girl scene 2. The bleach blonde in the sassoon shirt who never changes 3. The Flinstone-like screech out driving 4. The clashing ensemble worn by the redhead right before she gets killed (don't worry, i'm not ruining any surprises, for it's soooo predictable) 5. The guy who finds it necessary to howl. 6. The mental patient who plays a convincing job of being insane by poking out the eyes of a maniquen. 7. The hour long chase at the end involving the teacher and the priest. 8. the womman writing grafitti on the bathroom wall. 9. last, but not least, the wonderful special effects--especially the stab in the boob that made a... heaven help me... popping noise.<br /><br />enjoy!<br /><br />",1
This greatest movie gives us clue to the depth of our souls in most deadly moments of our lives. My heart is shrinking every time I saw the scene of hanging. I have no words any... You must see this brilliant picture.,1
"As a father of four in his forties I thought this film made compelling viewing - if not edge-of-the-seat stuff. I deserves a far higher rating than the 4.3 that it had when I wrote this. (I gave it 7.)<br /><br />I agree with some of the comments about the characters but Cameron Diaz was, again, sparkling in yet another very different role. The plot was a little silly but the point of the film for me was beautifully summed up in the final, quite surreal, sequence. A moving ending for any parent.<br /><br />I could imagine that a young, single bloke might find the film quite boring but for other people not fixed on high doses of testosterone would find something sweet in this.",1
"Watching Smother was perhaps the longest not-quite-90-minutes of my life. There wasn't a laugh to be had; in fact, I don't remember ever cracking a smile. Diane Keaton was horridly unfunny as a middle-aged chain-smoking dog hoarder, the textbook overbearing mother character, a relentlessly irritating woman who clearly suffers from some kind of personality disorder. She is manipulative, conniving, melodramatic, childish, narcissistic, and worst of all, boring.<br /><br />I suppose I should briefly mention the other characters, but why bother? It was just a long string of movie clichés--the dippy, socially inept distant relative who's just trying to break into ""The Industry"", the gruff and long-suffering but somehow still lovable father, the mild- mannered wife who just can't take it anymore (but eventually moves beyond the discord and resignedly comes home), the herd of unhousebroken dogs who like to chew throw pillows while everyone is away, etc.<br /><br />God, what a snore. I've never been a Diane Keaton fan and Smother only reminded me why. Overacting is overacting, no matter how many pictures you did in your prime. Her attempts at physical comedy were especially humiliating. What was the director thinking?<br /><br />While I like Dax Shepard and can even sometimes tolerate Liv Tyler, their performances were so lackluster and dull that it was clear that neither actor gave a damn about this movie. That was okay, because neither did I. Keaton's endless self-absorbed prattling was intolerable and at times Shepard's dislike for her seemed genuine. By the end of the movie I wanted to slap her myself.<br /><br />Awful.",0
"Why it's none other than Ator played hilariously bad by Miles O'Keefe. Surprisingly I had the misfortune of sitting through this turkey before Mystery Science Theater 3000 tore it to pieces. I highly recommend checking out the MST3K version since it's hilarious and one of their best episodes ever.<br /><br />The movie on it's own is basically the kind of typical B-movie crud that Italian film-makers were churning out in the early to mid 80's. This film was apparently made to cash in on the Conan craze, but it fails miserably on all counts.<br /><br />Keep an eye out for the scenes where Ator fights a giant rubber snake and also manages to make a complete hang-glider during a cutaway.<br /><br />""Thong, fish is ready!""<br /><br />rating: the movie itself-1 The MST3K version: 10",0
"This is by far one of the most boring and horribly acted accounts of the early days of Adolf Hitler that I have ever watched. Robert Carlyle is a wonderful actor, but to cast him as Hitler is just plain wrong. To cast Liev Schrieber as Hitler's longtime friend and aid, Haefengstal must have emitted cries of despair and anguish from the Simon Wiesenthal Centre. A J-W playing a Nazi supporter, bad bad bad casting. This was not an enjoyable family film with a good historical background. This was Hollywood rubbish at its finest, cashing in on the strength of a strong (but sorely under utilized) supporting cast of actors whom seemed to have all but disappeared from the acting radar in the past 5 years.<br /><br />The fake German accents (vee vill vin zis var) is insulting to German people everywhere. My mother is German and she sat fuming at the sound of the voices which kept switching from American/English/German all in the same sentence. The supporting cast make better cardboard cutouts at the local video store than they do on screen. Jenna Malone as the fated Geli Raubal, was splendid though, she captured the innocence and confusion of this tragic young woman who ultimately ended her own life to escape what her future would have been like in Hitler's shadow.<br /><br />If you would like a tremendously fantastic and historically accurate account of Hitler's early years leading up to and including the war/holocaust, rent ""Inside the Third Reich"" 1983 starring Rutger Hauer as Albert Speer and Derek Jacobi as Hitler. It was good and made more sense then this baloney.<br /><br />As a historical researcher of the Third Reich I can honestly tell you, this had me reaching for my books to confirm its myriad of inaccuracies.",0
"SPOILERS THROUGH: <br /><br />I really am in the minority on this one but I liked this movie. It's not a classic but it's definitely involving and quite an adrenalin fueled ride. I definitely thought it was worth at least a 7 rating.<br /><br />Perhaps the reason I liked it is because I haven't seen the original.Something tells me that with a movie like this it's strongest fans will be the people who have not seen the original version and thus, have little to compare it to. This was not a masterpiece but I did get into it quite a lot and it actually made me want to see the original.<br /><br />There were a few things I liked about it. One was the casting of Kowalkski. Viggo Mortenson was superb and really brought a lot of charisma to the role. Since the bulk of the movie fell on his shoulders, he really needed to be excellent and he was. This was a great role for him.<br /><br />Another interesting thing about Vansishing Point was the fact that it's made for television. I had no idea this was the case when watching it. It sure seemed like a major motion picture and I would never have guessed this was not a big screen release.<br /><br />I also found the story to be very absorbing. I'm not one for action movies but I got sucked into this. Plus it was a lot more then an action movie in that there was drama, mysticism, a love story, quirky people every which way you turned. (I didn't even recognize Priestly.) And it was touching. This was not a great movie but it is watchable.<br /><br />And then there's the ending. It packs a strong punch and if one's been involved in the story up to that point, it's very difficult not to be transfixed at the very end. I am not sure how I feel about the ending. The implication was that Kowalkski survived and though I'm highly skeptical of HOW that would be possible, it is a movie and realism isn't an ingredient that's always in the mix when making a movie.<br /><br />So I'd have to say I found the end incredibly unrealistic but very touching in a manipulative kind of way, which I don't usually like but for some reason, is almost forgivable in this movie. Admittedly, a lot of things were just props for the plot(could the villains have been anymore stereotypical?) But the makers got a lot right even if they got many things wrong as well. However, having said that, I will admit I can understand why someone who's a major fan of the original would hate this version because, though I have not seen the original, I have seen many original movies I loved being remade with terrible results. (My big dislike is actually sequels.) But I can understand the low ratings if the original is of that high a quality.<br /><br />People have compared this to Smoky and the Bandit. How about a road version of ""Legends Of The Fall"" meets ""Thelma and Louese"" as well? I sure felt touches of both films(both of which I'm a fan of.) I do not think however, that this was a great film. It was better then average to me but far from great. But it was an absorbing, adrenalin fueled, touching movie with excellent casting of the main character. My vote is 7 of 10.",1
"the guy who wrote, directed and stared in this shocking piece of trash should really consider a carer change. Yes Rob Stefaniuk, i mean you! Seriously, who funded this crap? there are so many talented writers out there whom money could be better spent on. I think the idea is great but the acting, script and directing is just plain awful! The jokes are so not funny, I understand that they are supposed to be taking the mickey. BUT do it with style, this movie is screaming 1995 Saturday night live skits. Why, I say again why do studios give money to hacks like Rob Stefaniuk - NEVER GIVE A COMEDIAN THE Opportunity TO WRITE DIRECT AND STAR IN HIS OWN MOVIE. DUH!",0
"Indian Summer is a warm, multi-character film, that would make a fine afternoon film (with a bit of editing).<br /><br />The film begins in the past with a group of children being shown a moose, which sets the tone perfectly before cutting into the present, when a group of adults from the ""golden age"" of the camp are invited back again to spend a few weeks holiday by the head of the camp, Uncle Lou. The film then allows the viewer to spend time with these characters as they remember their times at the camp, and form new memories in their latest stay.<br /><br />The film succeeds in the great way it brings across its characters in this gorgeous setting, and allows them room to develop without having to worry about plot developments. Watching these people reminisce, and their relationships with each other is what the film is all about and why it works so well. It never goes to over the top and melodramatic, always keeping its warmth, charm and realism. I've never seen a film where nostalgia is captured so well, and found myself getting drawn in despite never having been to one of these camps as a child myself.<br /><br />For a warm, nostalgic character movie, I sincerely recommend.",1
"Joan Crawford had just begun her ""working girl makes good"" phase with the dynamic ""Paid"" (1930). She had never attempted a role like that before and critics were impressed. So while other actresses were wondering why their careers were foundering (because they were clinging to characters that had been the ""in"" thing a few years before but were now becoming passe) Joan was listening to the public and securing her longevity as an actress. The depression was here and jazz age babies who survived on an endless round of parties were frowned upon. Of course, if you became rich through immoral means but suffered for it - that was alright.<br /><br />This film starts out with a spectacular house boat party. Bonnie Jordan (Joan Crawford) is the most popular girl there - especially when she suggests that everyone go swimming in their underwear!!! However, when Bonnie's father has a heart attack, because of loses on the stock market, both Bonnie and her brother, Rodney (William Bakewell) realise who their real friends are. After Bob Townsend (Lester Vail - a poor man's Johnny Mack Brown) offers to do the ""right thing"" and marry her - they had just spent a night together when Bonnie declared (with abandon) that she wants love on approval - she starts to show some character by deciding to get a job.<br /><br />She finds a job at a newspaper and quickly impresses by her will to do well. Her working buddy is Bert Scranton (Cliff Edwards) and together they are given an assignment to write about the inside activities of the mob. Rodney also surprises her with the news that he also has a job. She is thrilled for him but soon realises it is bootlegging and he is mixed up with cold blooded killer, Jake Luva (Clark Gable). Rodney witnesses a mass shooting and goes to pieces, ""spilling the beans"" to the first person he sees drinking at the bar - which happens to be Bert. He is then forced to kill Bert and after- wards he goes into hiding. The paper pulls out all stops in an effort to find Bert's killer and sends Bonnie undercover as a dancer in one of Jake's clubs. (Joan does a very lively dance to ""Accordian Joe"" - much to Sylvie's disgust). The film ends with a gun battle and as Rodney lies dying, Bonnie tearfully phones in her story.<br /><br />This is a super film with Crawford and Gable giving it their all. Natalie Moorehead, who as Sylvie shared a famous ""cigarette scene"" with Gable early in the film, was a stylish ""other woman"" who had her vogue in the early thirties. William Bakewell had a huge career (he had started as a teenager in a Douglas Fairbanks film in the mid 20s). A lot of his roles though were weak, spineless characters. In this film he played the weak brother and was completely over-shadowed by Joan Crawford and the dynamic newcomer Clark Gable - maybe that was why he never became a star.<br /><br />Highly Recommended.",1
"One word for it. Hilarious. I haven't watched at movie like this in a long time. At points in the movie, I totally forgot it was a movie, I just felt like I was back watching Viva La Bam, or even watching say, my own friend going through something like this. It was realistic and I liked how Bam, Ryan, Raab, Rake, and Brandon and the rest of the guys didn't try to hard too actually act. They, to me, were just acting like their famous idiot selves. There were a few scenes that I adored more than others, like Raab in the shower, holy, I laughed so hard. He honestly was probably my favourite character besides Bam's. He really, in my opinion, made the movie just a bit more hilarious. It's basically a must see for any fans of the CKY crew:]",1
"The plot involves a new, hipper franchise barbershop that is moving across the street from Calvin's barbershop. So, he feels like he has to change and improve his shop by getting newer stuff and such. Sounds real exciting huh. As for the rest of the film, a lot of it involves the same material from the first film. The people that work at Calvin's stand around, talk loud, and mouth off to each other and the customers. Once again Cedric the Entertainer was mildly funny, but it is more like he's doing a stand-up routine than anything to do with the movie. And Calvin is faced with another moral issue involving taking a large sum of money. He's already shown that he will do the right thing in the end.<br /><br />FINAL VERDICT: Nothing new. I don't recommend it unless you thought the first Barbershop was the best thing since sliced bread.",0
"This is without a shadow of a doubt the absolute worst movie Steven Seagal has ever made. And that says a lot. Don't get fooled by the rating, it's way too good. This abomination hadn't even been worthy of a 0/10 rating, if such a thing existed. <br /><br />- Absolutely no plot <br /><br />- Worst action scenes ever, and there aren't too many of them either <br /><br />- Seagal doesn't do anything himself, including the fighting, talking (lots of dubbing), and so on. As always. <br /><br />- Seagal is fat, lazy and couldn't care less about this movie. Something which is very obvious all the way through<br /><br />Take all the other garbage DTV movies Seagal has made, multiply them with each other, multiply this with a thousand billions, and all the badness you then get won't even describe 1 % of this absolute crapfest.",0
"I'd love to sit down and write an intelligent, well thought out review however, I feel I'd be spending more time in the writing process than the filmmakers did. I live in Los Angeles and I'm sorry to say that the characters seemed just SO much like underemployed and overly ego inflated ACTORS. There was not one moment in the film when I could escape the feeling I was watching the drivel ridden conversation of unemployed actors at a hipster LA coffee shop. One of the worst ""indie"" films I've ever seem with so little to recommend it that hearing it won at Sundance has effectively removed any prior interest I may have had in attending, much less considering a postitive Sundance review to be meaningful. Watch at your own risk.",0
"Director Douglas Sirk once said `there's a very short distance between high art and trash, and trash that contains craziness is by this very quality nearer to art'. This statement defines his cinema perfectly, a very unique body of work that includes classic stage adaptations, adventure and war films, westerns and of course, his famous melodramas.<br /><br />Sirk's melodramas were, as the very word signifies, dramas with music. The music sets the tone for his masterful style, and every stroke of his brush (Sirk was also a painter) leaves a powerful image on the screen-turned-canvas. But this ain't life but its representation, an imitation of life. Sirk never tried to show reality, on the contrary. None of the directors of his generation made a better use of all the technical devices provided by Hollywood (most notably Technicolor) to distinguish the artificial from the real thing. Let's remember that his golden period coincides with the time when Hollywood films turned its attention into the social drama (Blackboard jungle, Rebel without a cause). Sirk always knew that cinema was meant to be something else.<br /><br />Another of Sirk's statements summarizes this: `You can't reach, or touch, the real. You just see reflections. If you try to grasp happiness itself your fingers only meet glass'. I defy anybody that has seen Written on the wind to count the amount of mirrors and images reflected that appear on screen. One ends up giving up.<br /><br />Therefore, we are in a hall full of mirrors where there's no difference between real and its false copy. Nobody can say that the Hadley are real people. That town ain't real either, with those hideous oil pumps all over the place. So in this realm the acting is affected, the decore is fake, the trick is visible. Everything is pushed a little bit off the limit (the sexual connotations of Dorothy Malone with the oil tower, for example). Sirk was criticizing and theorizing at the same time.<br /><br />`The angles are the director's thoughts; the lighting is his philosophy'. In Written on the wind we follow the fall of a traditional way of life both in a geometrical way and in terms of light and shadows. The Hadleys house, with its different levels connected by the spiral staircase operates in a strictly metaphorical way. A house that resembles a mausoleum, that no party can cheer up. As tragedy progresses from luminous daylight to shadowy night, Sirk's photography becomes an extension of the inner state of his characters, and so are the colours of the clothes they wear. Drama is thus incorporated to every element at the service of the director's craft.<br /><br />Sirk considered himself a `story bender', because he bended the standard material he was assigned with to his style and purpose. Written on the wind is a good example. It wouldn't work in any other hands.<br /><br />The other director that was using similar strategies was Frank Tashlin, who was for 50's comedy the same that Sirk was for melodrama. Their films are full of the machinery of american life -advertising, TV sets, jukeboxes, washing machines, sport cars, vacuum cleaners- to depict its emptiness and decay. I'm inclined to think that their films were regarded in a different way by their contemporary audiences. The game was played by both sides, so it was camp. Now we regard them as `cult' or `bizarre', because we are not those spectators anymore. That is why Todd Haynes's homage `Far from heaven' turns into a pastiche, because it reproduces Sirk's work nowadays as if nothing happened in between. Then Sirk turns exactly into that painting hanging in the art gallery that Julianne Moore and the gardener discuss in the aforementioned film.<br /><br />Sirk understood the elements of melodrama perfectly. There were always immovable characters (Rock Hudson and Lauren Bacall here) against which he could assemble a series of split ones. His balance through antithesis is remarkable and not surprisingly we root for the split characters, because these are the ones Sirk is interested in too. When Robert Stack flies the plane and `tempts' Lauren Bacall with all sorts of mundane comforts of the world below them (obvious Faustian echoes) we are strangely fascinated with him too, as we are when the devilish nymphomaniac little sister painfully evokes her past with Mitch alone by the river.<br /><br />In the Sirk's universe the studio often-imposed `happy ends' have no negative impact. In fact they worked just great. Sirk was fond of greek tragedy and considered happy endings the Deux ex machinea of his day. Thus the final courtroom scene fits well and one must also remember that the whole film is told in flashback, so we know from the very beginning that tragedy will fall nevertheless over the Hadley feud.<br /><br />It was pointed out the many similarities between Written on the Wind with the Godfather saga. I absolutely agree and I'm sure the parallel is not incidental. Both share the theme of the old powerful father head trying to keep his empire going while protecting his family. The temperamental son portrayed by Robert Stack has an amazing physical resemblance with Jimmy Caan's Sonny Corleone. The action of fighting her sister's male friend is symmetrical. The non-son in which the old man put his trust is also common in both films, as the fact that both families carry the names of their town. Even details as the gate that gives access to the property, and the surroundings of the house covered by leaves, suggest that Coppola had Written on the Wind in mind while setting his masterwork. Because both films deal with the subject of Power: the acquisition of power, its manipulation and legacy (even Kyle Hadley's sterility, the event that hastens the turmoil, is an issue easily tied to the central theme of Power, in this case, a weakness in sexual power). The other great film that deals with power and uses american life as its representation is Citizen Kane. One wouldn't think at first of similarities between Welles and Sirk's films but there are a good many, starting with the petrol business as the origin of the family's fortune and ending in the fact that Mitch Wayne (Rock Hudson), as Charles Foster Kane, was adopted by a tutor, having his own father alive. Amazingly, the same actor (Harry Shannon) perform both Wayne and Kane's fathers. This detail is cannot be a coincidence.<br /><br />Written on the Wind is a masterpiece in every aspect, in execution and vision, in style and technique, a highlight in the career of this wonderful director. Some say that this is his best film. In my opinion, `Magnificent obsession', `All that heaven allows', `There's always tomorrow' and `Imitation of life' are just as good. And for those who put Sirk in the level of Dallas or Dinasty I wish them no happy end.",1
"All you need to know about this film happens in the first five minutes: it looks cool, it has a solid original soundtrack reflective of the late-60s period, and all but a couple of its characters are unlikeable. Once you get that message, you may as well switch to another film.<br /><br />Davies's protagonist ignores his beautiful girlfriend, one of the few people in his life who cares about him. Then by the time he takes her advice to join her in the real world--instead of living a fantasy film of which he's the imagined director--he does so by pushing her aside and pairing up with an actress he's idealized beyond reason. A couple laughs and some thoughtful art direction are the only things worth watching here.<br /><br />The film is also interesting as documentation of Jason Schwartzman's fall from Mount Rushmore. In Rushmore, Schwartzman's annoying brattiness was something to be overcome, but here it's his character's only quality. Schwartzman's family connection clearly landed him in this role; here's hoping his choices improve.",0
"This is actually the first movie I ever saw in a theatre , where the people didn't leave immediately when the end credits started. In stead they remained seated for a few minutes , gaping with their mouths open staring in the infinite , trying to understand what they 've just seen.<br /><br />The only thing I can say: Try to go watch this movie with as little knowledge about it as possible (so did I)!. I gave it a 10",1
"Want to know the secret to making a slasher film set at a fitness center work? Just pad the film out with lovely ladies in super tight workout outfits and have them bump and grind the floor like they are at a gentleman's club. That's what the makers of this horrid slasher film did and that little gimmick kept me watching till the bitter end. This is the worst slasher film I have ever seen, but every time I was ready to switch the channel, they'd add another scene with the workout girls and I'd stay put. As a slasher film, Killer Workout fails in every category I can think of. As a showcase for beautiful girls working out, it is a success. Strong recommendation to avoid, unless the thought of half the film being a big T&A show appeals to you.",0
